timestamp,variant,size,nx,nz,sim_time,nodes,ranks,threads_per_rank,total_cores,gpus,run_id,wall_time_s,d_mass,d_te,passed,raw_log
2026-05-31T21:59:58+08:00,openmp,hard,2000,1000,20,1,1,32,32,0,3,28.708,1.953258e-16,-5.822438e-05,true,/work/u6940591/miniWeather-bench/logs/runs/openmp_hard_n1_r1_t32_g0_rep3.out
2026-05-31T22:05:47+08:00,mpi,hard,2000,1000,20,1,2,1,2,0,1,309.616,-2.863477e-13,-5.822438e-05,true,/work/u6940591/miniWeather-bench/logs/runs/mpi_hard_n1_r2_t1_g0_rep1.out
2026-05-31T22:10:59+08:00,mpi,hard,2000,1000,20,1,2,1,2,0,2,309.549,-2.863477e-13,-5.822438e-05,true,/work/u6940591/miniWeather-bench/logs/runs/mpi_hard_n1_r2_t1_g0_rep2.out
2026-05-31T22:16:12+08:00,mpi,hard,2000,1000,20,1,2,1,2,0,3,309.658,-2.863477e-13,-5.822438e-05,true,/work/u6940591/miniWeather-bench/logs/runs/mpi_hard_n1_r2_t1_g0_rep3.out
2026-05-31T22:18:53+08:00,mpi,hard,2000,1000,20,1,4,1,4,0,1,156.598,3.845966e-13,-5.822438e-05,true,/work/u6940591/miniWeather-bench/logs/runs/mpi_hard_n1_r4_t1_g0_rep1.out
2026-05-31T22:21:32+08:00,mpi,hard,2000,1000,20,1,4,1,4,0,2,156.742,3.845966e-13,-5.822438e-05,true,/work/u6940591/miniWeather-bench/logs/runs/mpi_hard_n1_r4_t1_g0_rep2.out
2026-05-31T22:24:11+08:00,mpi,hard,2000,1000,20,1,4,1,4,0,3,156.637,3.845966e-13,-5.822438e-05,true,/work/u6940591/miniWeather-bench/logs/runs/mpi_hard_n1_r4_t1_g0_rep3.out
2026-05-31T22:25:33+08:00,mpi,hard,2000,1000,20,1,8,1,8,0,1,79.686,-1.107497e-13,-5.822438e-05,true,/work/u6940591/miniWeather-bench/logs/runs/mpi_hard_n1_r8_t1_g0_rep1.out
2026-05-31T22:26:55+08:00,mpi,hard,2000,1000,20,1,8,1,8,0,2,79.7169,-1.107497e-13,-5.822438e-05,true,/work/u6940591/miniWeather-bench/logs/runs/mpi_hard_n1_r8_t1_g0_rep2.out
2026-05-31T22:28:16+08:00,mpi,hard,2000,1000,20,1,8,1,8,0,3,79.6613,-1.107497e-13,-5.822438e-05,true,/work/u6940591/miniWeather-bench/logs/runs/mpi_hard_n1_r8_t1_g0_rep3.out
2026-05-31T22:29:00+08:00,mpi,hard,2000,1000,20,1,16,1,16,0,1,41.4462,4.785483e-14,-5.822438e-05,true,/work/u6940591/miniWeather-bench/logs/runs/mpi_hard_n1_r16_t1_g0_rep1.out
2026-05-31T22:29:45+08:00,mpi,hard,2000,1000,20,1,16,1,16,0,2,41.516,4.785483e-14,-5.822438e-05,true,/work/u6940591/miniWeather-bench/logs/runs/mpi_hard_n1_r16_t1_g0_rep2.out
2026-05-31T22:30:29+08:00,mpi,hard,2000,1000,20,1,16,1,16,0,3,41.4779,4.785483e-14,-5.822438e-05,true,/work/u6940591/miniWeather-bench/logs/runs/mpi_hard_n1_r16_t1_g0_rep3.out
2026-05-31T22:30:55+08:00,mpi,hard,2000,1000,20,1,32,1,32,0,1,22.5838,-4.961276e-14,-5.822438e-05,true,/work/u6940591/miniWeather-bench/logs/runs/mpi_hard_n1_r32_t1_g0_rep1.out
2026-05-31T22:31:21+08:00,mpi,hard,2000,1000,20,1,32,1,32,0,2,22.4958,-4.961276e-14,-5.822438e-05,true,/work/u6940591/miniWeather-bench/logs/runs/mpi_hard_n1_r32_t1_g0_rep2.out
2026-05-31T22:31:47+08:00,mpi,hard,2000,1000,20,1,32,1,32,0,3,22.3567,-4.961276e-14,-5.822438e-05,true,/work/u6940591/miniWeather-bench/logs/runs/mpi_hard_n1_r32_t1_g0_rep3.out
2026-05-31T22:33:10+08:00,hybrid,hard,2000,1000,20,1,2,16,32,0,1,26.5991,-2.265780e-14,-5.822438e-05,true,/work/u6940591/miniWeather-bench/logs/runs/hybrid_hard_n1_r2_t16_g0_rep1.out
2026-05-31T22:33:38+08:00,hybrid,hard,2000,1000,20,1,2,16,32,0,2,26.3551,-2.265780e-14,-5.822438e-05,true,/work/u6940591/miniWeather-bench/logs/runs/hybrid_hard_n1_r2_t16_g0_rep2.out
2026-05-31T22:34:06+08:00,hybrid,hard,2000,1000,20,1,2,16,32,0,3,26.341,-2.265780e-14,-5.822438e-05,true,/work/u6940591/miniWeather-bench/logs/runs/hybrid_hard_n1_r2_t16_g0_rep3.out
2026-05-31T22:34:33+08:00,hybrid,hard,2000,1000,20,1,4,8,32,0,1,26.0028,5.137070e-14,-5.822438e-05,true,/work/u6940591/miniWeather-bench/logs/runs/hybrid_hard_n1_r4_t8_g0_rep1.out
2026-05-31T22:35:01+08:00,hybrid,hard,2000,1000,20,1,4,8,32,0,2,25.6209,5.137070e-14,-5.822438e-05,true,/work/u6940591/miniWeather-bench/logs/runs/hybrid_hard_n1_r4_t8_g0_rep2.out
2026-05-31T22:35:30+08:00,hybrid,hard,2000,1000,20,1,4,8,32,0,3,25.5902,5.137070e-14,-5.822438e-05,true,/work/u6940591/miniWeather-bench/logs/runs/hybrid_hard_n1_r4_t8_g0_rep3.out
2026-05-31T22:36:07+08:00,hybrid,hard,2000,1000,20,1,8,4,32,0,1,25.0344,-5.117537e-14,-5.822438e-05,true,/work/u6940591/miniWeather-bench/logs/runs/hybrid_hard_n1_r8_t4_g0_rep1.out
2026-05-31T22:36:34+08:00,hybrid,hard,2000,1000,20,1,8,4,32,0,2,25.1225,-5.117537e-14,-5.822438e-05,true,/work/u6940591/miniWeather-bench/logs/runs/hybrid_hard_n1_r8_t4_g0_rep2.out
2026-05-31T22:37:00+08:00,hybrid,hard,2000,1000,20,1,8,4,32,0,3,24.8621,-5.117537e-14,-5.822438e-05,true,/work/u6940591/miniWeather-bench/logs/runs/hybrid_hard_n1_r8_t4_g0_rep3.out
2026-05-31T22:37:27+08:00,hybrid,hard,2000,1000,20,1,16,2,32,0,1,24.327,-1.836063e-14,-5.822438e-05,true,/work/u6940591/miniWeather-bench/logs/runs/hybrid_hard_n1_r16_t2_g0_rep1.out
2026-05-31T22:37:54+08:00,hybrid,hard,2000,1000,20,1,16,2,32,0,2,24.2574,-1.836063e-14,-5.822438e-05,true,/work/u6940591/miniWeather-bench/logs/runs/hybrid_hard_n1_r16_t2_g0_rep2.out
2026-05-31T22:38:20+08:00,hybrid,hard,2000,1000,20,1,16,2,32,0,3,24.1525,-1.836063e-14,-5.822438e-05,true,/work/u6940591/miniWeather-bench/logs/runs/hybrid_hard_n1_r16_t2_g0_rep3.out
2026-05-31T22:38:52+08:00,mpi_2node,easy,1000,500,20,2,32,1,32,0,1,2.66781,2.578301e-14,-5.822498e-05,true,/work/u6940591/miniWeather-bench/logs/runs/mpi_2node_easy_n2_r32_t1_g0_rep1.out
2026-05-31T22:38:57+08:00,mpi_2node,easy,1000,500,20,2,32,1,32,0,2,2.62567,2.578301e-14,-5.822498e-05,true,/work/u6940591/miniWeather-bench/logs/runs/mpi_2node_easy_n2_r32_t1_g0_rep2.out
2026-05-31T22:39:02+08:00,mpi_2node,easy,1000,500,20,2,32,1,32,0,3,2.62615,2.578301e-14,-5.822498e-05,true,/work/u6940591/miniWeather-bench/logs/runs/mpi_2node_easy_n2_r32_t1_g0_rep3.out
2026-05-31T22:39:06+08:00,mpi_2node,easy,1000,500,20,2,64,1,64,0,1,1.43723,-7.813034e-15,-5.822498e-05,true,/work/u6940591/miniWeather-bench/logs/runs/mpi_2node_easy_n2_r64_t1_g0_rep1.out
2026-05-31T22:39:11+08:00,mpi_2node,easy,1000,500,20,2,64,1,64,0,2,1.43153,-7.813034e-15,-5.822498e-05,true,/work/u6940591/miniWeather-bench/logs/runs/mpi_2node_easy_n2_r64_t1_g0_rep2.out
2026-05-31T22:39:19+08:00,mpi_2node,easy,1000,500,20,2,64,1,64,0,3,1.42452,-7.813034e-15,-5.822498e-05,true,/work/u6940591/miniWeather-bench/logs/runs/mpi_2node_easy_n2_r64_t1_g0_rep3.out
2026-05-31T22:40:09+08:00,mpi_2node,medium,1600,800,20,2,32,1,32,0,1,10.6149,-1.289151e-14,-5.822453e-05,true,/work/u6940591/miniWeather-bench/logs/runs/mpi_2node_medium_n2_r32_t1_g0_rep1.out
2026-05-31T22:40:26+08:00,mpi_2node,medium,1600,800,20,2,32,1,32,0,2,10.6132,-1.289151e-14,-5.822453e-05,true,/work/u6940591/miniWeather-bench/logs/runs/mpi_2node_medium_n2_r32_t1_g0_rep2.out
2026-05-31T22:40:40+08:00,mpi_2node,medium,1600,800,20,2,32,1,32,0,3,10.588,-1.289151e-14,-5.822453e-05,true,/work/u6940591/miniWeather-bench/logs/runs/mpi_2node_medium_n2_r32_t1_g0_rep3.out
2026-05-31T22:40:49+08:00,mpi_2node,medium,1600,800,20,2,64,1,64,0,1,5.63494,2.324377e-14,-5.822453e-05,true,/work/u6940591/miniWeather-bench/logs/runs/mpi_2node_medium_n2_r64_t1_g0_rep1.out
2026-05-31T22:40:57+08:00,mpi_2node,medium,1600,800,20,2,64,1,64,0,2,5.58108,2.324377e-14,-5.822453e-05,true,/work/u6940591/miniWeather-bench/logs/runs/mpi_2node_medium_n2_r64_t1_g0_rep2.out
2026-05-31T22:41:07+08:00,mpi_2node,medium,1600,800,20,2,64,1,64,0,3,5.5733,2.324377e-14,-5.822453e-05,true,/work/u6940591/miniWeather-bench/logs/runs/mpi_2node_medium_n2_r64_t1_g0_rep3.out
2026-05-31T22:42:13+08:00,hybrid_2node,medium,1600,800,20,2,8,8,64,0,1,6.60294,3.906517e-15,-5.822453e-05,true,/work/u6940591/miniWeather-bench/logs/runs/hybrid_2node_medium_n2_r8_t8_g0_rep1.out
2026-05-31T22:42:21+08:00,hybrid_2node,medium,1600,800,20,2,8,8,64,0,2,6.59719,3.906517e-15,-5.822453e-05,true,/work/u6940591/miniWeather-bench/logs/runs/hybrid_2node_medium_n2_r8_t8_g0_rep2.out
2026-05-31T22:42:29+08:00,hybrid_2node,medium,1600,800,20,2,8,8,64,0,3,6.58306,3.711191e-15,-5.822453e-05,true,/work/u6940591/miniWeather-bench/logs/runs/hybrid_2node_medium_n2_r8_t8_g0_rep3.out
2026-05-31T22:42:38+08:00,hybrid_2node,medium,1600,800,20,2,16,4,64,0,1,6.39459,7.031730e-15,-5.822453e-05,true,/work/u6940591/miniWeather-bench/logs/runs/hybrid_2node_medium_n2_r16_t4_g0_rep1.out
2026-05-31T22:42:46+08:00,hybrid_2node,medium,1600,800,20,2,16,4,64,0,2,6.29644,7.031730e-15,-5.822453e-05,true,/work/u6940591/miniWeather-bench/logs/runs/hybrid_2node_medium_n2_r16_t4_g0_rep2.out
2026-05-31T22:42:54+08:00,hybrid_2node,medium,1600,800,20,2,16,4,64,0,3,6.32867,7.031730e-15,-5.822453e-05,true,/work/u6940591/miniWeather-bench/logs/runs/hybrid_2node_medium_n2_r16_t4_g0_rep3.out
2026-05-31T22:43:10+08:00,hybrid_2node,medium,1600,800,20,2,32,2,64,0,1,6.10218,-2.617366e-14,-5.822453e-05,true,/work/u6940591/miniWeather-bench/logs/runs/hybrid_2node_medium_n2_r32_t2_g0_rep1.out
2026-05-31T22:43:19+08:00,hybrid_2node,medium,1600,800,20,2,32,2,64,0,2,6.1035,-2.617366e-14,-5.822453e-05,true,/work/u6940591/miniWeather-bench/logs/runs/hybrid_2node_medium_n2_r32_t2_g0_rep2.out
2026-05-31T22:43:27+08:00,hybrid_2node,medium,1600,800,20,2,32,2,64,0,3,6.20397,-2.617366e-14,-5.822453e-05,true,/work/u6940591/miniWeather-bench/logs/runs/hybrid_2node_medium_n2_r32_t2_g0_rep3.out
2026-05-31T22:44:42+08:00,mpi_2node,hard,2000,1000,20,2,32,1,32,0,1,20.9278,-4.961276e-14,-5.822438e-05,true,/work/u6940591/miniWeather-bench/logs/runs/mpi_2node_hard_n2_r32_t1_g0_rep1.out
2026-05-31T22:45:06+08:00,mpi_2node,hard,2000,1000,20,2,32,1,32,0,2,20.8827,-4.961276e-14,-5.822438e-05,true,/work/u6940591/miniWeather-bench/logs/runs/mpi_2node_hard_n2_r32_t1_g0_rep2.out
2026-05-31T22:45:29+08:00,mpi_2node,hard,2000,1000,20,2,32,1,32,0,3,20.8898,-4.961276e-14,-5.822438e-05,true,/work/u6940591/miniWeather-bench/logs/runs/mpi_2node_hard_n2_r32_t1_g0_rep3.out
2026-05-31T22:45:44+08:00,mpi_2node,hard,2000,1000,20,2,64,1,64,0,1,11.1772,2.734562e-15,-5.822438e-05,true,/work/u6940591/miniWeather-bench/logs/runs/mpi_2node_hard_n2_r64_t1_g0_rep1.out
2026-05-31T22:45:58+08:00,mpi_2node,hard,2000,1000,20,2,64,1,64,0,2,11.2296,2.734562e-15,-5.822438e-05,true,/work/u6940591/miniWeather-bench/logs/runs/mpi_2node_hard_n2_r64_t1_g0_rep2.out
2026-05-31T22:46:15+08:00,mpi_2node,hard,2000,1000,20,2,64,1,64,0,3,11.2604,2.734562e-15,-5.822438e-05,true,/work/u6940591/miniWeather-bench/logs/runs/mpi_2node_hard_n2_r64_t1_g0_rep3.out
2026-05-31T22:46:36+08:00,hybrid_2node,hard,2000,1000,20,2,8,8,64,0,1,13.2671,-2.031389e-14,-5.822438e-05,true,/work/u6940591/miniWeather-bench/logs/runs/hybrid_2node_hard_n2_r8_t8_g0_rep1.out
2026-05-31T22:46:51+08:00,hybrid_2node,hard,2000,1000,20,2,8,8,64,0,2,13.3124,-2.031389e-14,-5.822438e-05,true,/work/u6940591/miniWeather-bench/logs/runs/hybrid_2node_hard_n2_r8_t8_g0_rep2.out
2026-05-31T22:47:06+08:00,hybrid_2node,hard,2000,1000,20,2,8,8,64,0,3,13.0688,-2.031389e-14,-5.822438e-05,true,/work/u6940591/miniWeather-bench/logs/runs/hybrid_2node_hard_n2_r8_t8_g0_rep3.out
2026-05-31T22:47:20+08:00,hybrid_2node,hard,2000,1000,20,2,16,4,64,0,1,12.4853,3.281474e-14,-5.822438e-05,true,/work/u6940591/miniWeather-bench/logs/runs/hybrid_2node_hard_n2_r16_t4_g0_rep1.out
2026-05-31T22:47:35+08:00,hybrid_2node,hard,2000,1000,20,2,16,4,64,0,2,12.3656,3.281474e-14,-5.822438e-05,true,/work/u6940591/miniWeather-bench/logs/runs/hybrid_2node_hard_n2_r16_t4_g0_rep2.out
2026-05-31T22:47:49+08:00,hybrid_2node,hard,2000,1000,20,2,16,4,64,0,3,12.4506,3.281474e-14,-5.822438e-05,true,/work/u6940591/miniWeather-bench/logs/runs/hybrid_2node_hard_n2_r16_t4_g0_rep3.out
2026-05-31T22:48:04+08:00,hybrid_2node,hard,2000,1000,20,2,32,2,64,0,1,12.1946,7.617708e-15,-5.822438e-05,true,/work/u6940591/miniWeather-bench/logs/runs/hybrid_2node_hard_n2_r32_t2_g0_rep1.out
2026-05-31T22:48:19+08:00,hybrid_2node,hard,2000,1000,20,2,32,2,64,0,2,12.225,7.617708e-15,-5.822438e-05,true,/work/u6940591/miniWeather-bench/logs/runs/hybrid_2node_hard_n2_r32_t2_g0_rep2.out
2026-05-31T22:48:34+08:00,hybrid_2node,hard,2000,1000,20,2,32,2,64,0,3,12.7567,7.617708e-15,-5.822438e-05,true,/work/u6940591/miniWeather-bench/logs/runs/hybrid_2node_hard_n2_r32_t2_g0_rep3.out
2026-05-31T22:49:32+08:00,openmp45,easy,1000,500,20,1,1,1,1,1,1,0.40623,-6.250427e-15,-5.822498e-05,true,/work/u6940591/miniWeather-bench/logs/runs/openmp45_easy_n1_r1_t1_g1_rep1.out
2026-05-31T22:49:34+08:00,openmp45,easy,1000,500,20,1,1,1,1,1,2,0.405427,-6.445753e-15,-5.822498e-05,true,/work/u6940591/miniWeather-bench/logs/runs/openmp45_easy_n1_r1_t1_g1_rep2.out
2026-05-31T22:49:36+08:00,openmp45,easy,1000,500,20,1,1,1,1,1,3,0.406021,-5.664450e-15,-5.822498e-05,true,/work/u6940591/miniWeather-bench/logs/runs/openmp45_easy_n1_r1_t1_g1_rep3.out
2026-05-31T22:49:42+08:00,openmp45,easy,1000,500,20,1,2,1,2,2,1,1.55875,-1.171955e-15,-5.822498e-05,true,/work/u6940591/miniWeather-bench/logs/runs/openmp45_easy_n1_r2_t1_g2_rep1.out
2026-05-31T22:49:47+08:00,openmp45,easy,1000,500,20,1,2,1,2,2,2,1.58303,1.953259e-16,-5.822498e-05,true,/work/u6940591/miniWeather-bench/logs/runs/openmp45_easy_n1_r2_t1_g2_rep2.out
2026-05-31T22:49:52+08:00,openmp45,easy,1000,500,20,1,2,1,2,2,3,1.55308,-5.859776e-16,-5.822498e-05,true,/work/u6940591/miniWeather-bench/logs/runs/openmp45_easy_n1_r2_t1_g2_rep3.out
2026-05-31T22:49:59+08:00,openmp45,easy,1000,500,20,1,4,1,4,4,1,1.86134,3.906517e-16,-5.822498e-05,true,/work/u6940591/miniWeather-bench/logs/runs/openmp45_easy_n1_r4_t1_g4_rep1.out
2026-05-31T22:50:05+08:00,openmp45,easy,1000,500,20,1,4,1,4,4,2,1.87229,0.000000e+00,-5.822498e-05,true,/work/u6940591/miniWeather-bench/logs/runs/openmp45_easy_n1_r4_t1_g4_rep2.out
2026-05-31T22:50:12+08:00,openmp45,easy,1000,500,20,1,4,1,4,4,3,1.85697,0.000000e+00,-5.822498e-05,true,/work/u6940591/miniWeather-bench/logs/runs/openmp45_easy_n1_r4_t1_g4_rep3.out
2026-05-31T22:50:21+08:00,openmp45,easy,1000,500,20,1,8,1,8,8,1,2.5107,0.000000e+00,-5.822498e-05,true,/work/u6940591/miniWeather-bench/logs/runs/openmp45_easy_n1_r8_t1_g8_rep1.out
2026-05-31T22:50:31+08:00,openmp45,easy,1000,500,20,1,8,1,8,8,2,2.49947,-3.906517e-16,-5.822498e-05,true,/work/u6940591/miniWeather-bench/logs/runs/openmp45_easy_n1_r8_t1_g8_rep2.out
2026-05-31T22:50:40+08:00,openmp45,easy,1000,500,20,1,8,1,8,8,3,2.49753,-1.953259e-16,-5.822498e-05,true,/work/u6940591/miniWeather-bench/logs/runs/openmp45_easy_n1_r8_t1_g8_rep3.out
2026-05-31T22:51:37+08:00,openacc,easy,1000,500,20,1,1,1,1,1,1,0.368394,0.000000e+00,-5.822498e-05,true,/work/u6940591/miniWeather-bench/logs/runs/openacc_easy_n1_r1_t1_g1_rep1.out
2026-05-31T22:51:39+08:00,openacc,easy,1000,500,20,1,1,1,1,1,2,0.369311,0.000000e+00,-5.822498e-05,true,/work/u6940591/miniWeather-bench/logs/runs/openacc_easy_n1_r1_t1_g1_rep2.out
2026-05-31T22:51:41+08:00,openacc,easy,1000,500,20,1,1,1,1,1,3,0.368592,0.000000e+00,-5.822498e-05,true,/work/u6940591/miniWeather-bench/logs/runs/openacc_easy_n1_r1_t1_g1_rep3.out
2026-05-31T22:51:45+08:00,openacc,easy,1000,500,20,1,2,1,2,2,1,0.675644,0.000000e+00,-5.822498e-05,true,/work/u6940591/miniWeather-bench/logs/runs/openacc_easy_n1_r2_t1_g2_rep1.out
2026-05-31T22:51:49+08:00,openacc,easy,1000,500,20,1,2,1,2,2,2,0.672723,0.000000e+00,-5.822498e-05,true,/work/u6940591/miniWeather-bench/logs/runs/openacc_easy_n1_r2_t1_g2_rep2.out
2026-05-31T22:51:53+08:00,openacc,easy,1000,500,20,1,2,1,2,2,3,0.67103,0.000000e+00,-5.822498e-05,true,/work/u6940591/miniWeather-bench/logs/runs/openacc_easy_n1_r2_t1_g2_rep3.out
2026-05-31T22:51:57+08:00,openacc,easy,1000,500,20,1,4,1,4,4,1,0.844642,1.953259e-16,-5.822498e-05,true,/work/u6940591/miniWeather-bench/logs/runs/openacc_easy_n1_r4_t1_g4_rep1.out
2026-05-31T22:52:02+08:00,openacc,easy,1000,500,20,1,4,1,4,4,2,0.844441,1.953259e-16,-5.822498e-05,true,/work/u6940591/miniWeather-bench/logs/runs/openacc_easy_n1_r4_t1_g4_rep2.out
2026-05-31T22:52:08+08:00,openacc,easy,1000,500,20,1,4,1,4,4,3,0.843817,1.953259e-16,-5.822498e-05,true,/work/u6940591/miniWeather-bench/logs/runs/openacc_easy_n1_r4_t1_g4_rep3.out
2026-05-31T22:52:14+08:00,openacc,easy,1000,500,20,1,8,1,8,8,1,1.2706,0.000000e+00,-5.822498e-05,true,/work/u6940591/miniWeather-bench/logs/runs/openacc_easy_n1_r8_t1_g8_rep1.out
2026-05-31T22:52:20+08:00,openacc,easy,1000,500,20,1,8,1,8,8,2,1.28173,0.000000e+00,-5.822498e-05,true,/work/u6940591/miniWeather-bench/logs/runs/openacc_easy_n1_r8_t1_g8_rep2.out
2026-05-31T22:52:26+08:00,openacc,easy,1000,500,20,1,8,1,8,8,3,1.26738,0.000000e+00,-5.822498e-05,true,/work/u6940591/miniWeather-bench/logs/runs/openacc_easy_n1_r8_t1_g8_rep3.out
2026-05-31T22:52:47+08:00,openmp45,medium,1600,800,20,1,1,1,1,1,1,1.52669,-1.582139e-14,-5.822453e-05,true,/work/u6940591/miniWeather-bench/logs/runs/openmp45_medium_n1_r1_t1_g1_rep1.out
2026-05-31T22:52:50+08:00,openmp45,medium,1600,800,20,1,1,1,1,1,2,1.52844,-1.582139e-14,-5.822453e-05,true,/work/u6940591/miniWeather-bench/logs/runs/openmp45_medium_n1_r1_t1_g1_rep2.out
2026-05-31T22:52:54+08:00,openmp45,medium,1600,800,20,1,1,1,1,1,3,1.52822,-1.601672e-14,-5.822453e-05,true,/work/u6940591/miniWeather-bench/logs/runs/openmp45_medium_n1_r1_t1_g1_rep3.out
2026-05-31T22:53:00+08:00,openmp45,medium,1600,800,20,1,2,1,2,2,1,2.8716,-5.273798e-15,-5.822453e-05,true,/work/u6940591/miniWeather-bench/logs/runs/openmp45_medium_n1_r2_t1_g2_rep1.out
2026-05-31T22:53:07+08:00,openmp45,medium,1600,800,20,1,2,1,2,2,2,2.88784,-4.492494e-15,-5.822453e-05,true,/work/u6940591/miniWeather-bench/logs/runs/openmp45_medium_n1_r2_t1_g2_rep2.out
2026-05-31T22:53:13+08:00,openmp45,medium,1600,800,20,1,2,1,2,2,3,2.89461,-5.469124e-15,-5.822453e-05,true,/work/u6940591/miniWeather-bench/logs/runs/openmp45_medium_n1_r2_t1_g2_rep3.out
2026-05-31T22:53:21+08:00,openmp45,medium,1600,800,20,1,4,1,4,4,1,3.30553,-1.953258e-16,-5.822453e-05,true,/work/u6940591/miniWeather-bench/logs/runs/openmp45_medium_n1_r4_t1_g4_rep1.out
2026-05-31T22:53:29+08:00,openmp45,medium,1600,800,20,1,4,1,4,4,2,3.30446,0.000000e+00,-5.822453e-05,true,/work/u6940591/miniWeather-bench/logs/runs/openmp45_medium_n1_r4_t1_g4_rep2.out
2026-05-31T22:53:38+08:00,openmp45,medium,1600,800,20,1,4,1,4,4,3,3.29997,-1.953258e-16,-5.822453e-05,true,/work/u6940591/miniWeather-bench/logs/runs/openmp45_medium_n1_r4_t1_g4_rep3.out
2026-05-31T22:53:49+08:00,openmp45,medium,1600,800,20,1,8,1,8,8,1,4.32204,7.813034e-16,-5.822453e-05,true,/work/u6940591/miniWeather-bench/logs/runs/openmp45_medium_n1_r8_t1_g8_rep1.out
2026-05-31T22:54:00+08:00,openmp45,medium,1600,800,20,1,8,1,8,8,2,4.33492,7.813034e-16,-5.822453e-05,true,/work/u6940591/miniWeather-bench/logs/runs/openmp45_medium_n1_r8_t1_g8_rep2.out
2026-05-31T22:54:11+08:00,openmp45,medium,1600,800,20,1,8,1,8,8,3,4.32028,7.813034e-16,-5.822453e-05,true,/work/u6940591/miniWeather-bench/logs/runs/openmp45_medium_n1_r8_t1_g8_rep3.out
2026-05-31T22:54:52+08:00,openacc,medium,1600,800,20,1,1,1,1,1,1,1.40748,-1.953258e-16,-5.822453e-05,true,/work/u6940591/miniWeather-bench/logs/runs/openacc_medium_n1_r1_t1_g1_rep1.out
2026-05-31T22:54:55+08:00,openacc,medium,1600,800,20,1,1,1,1,1,2,1.40676,-1.953258e-16,-5.822453e-05,true,/work/u6940591/miniWeather-bench/logs/runs/openacc_medium_n1_r1_t1_g1_rep2.out
2026-05-31T22:54:58+08:00,openacc,medium,1600,800,20,1,1,1,1,1,3,1.40703,-1.953258e-16,-5.822453e-05,true,/work/u6940591/miniWeather-bench/logs/runs/openacc_medium_n1_r1_t1_g1_rep3.out
2026-05-31T22:55:03+08:00,openacc,medium,1600,800,20,1,2,1,2,2,1,1.91154,0.000000e+00,-5.822453e-05,true,/work/u6940591/miniWeather-bench/logs/runs/openacc_medium_n1_r2_t1_g2_rep1.out
2026-05-31T22:55:09+08:00,openacc,medium,1600,800,20,1,2,1,2,2,2,1.91403,0.000000e+00,-5.822453e-05,true,/work/u6940591/miniWeather-bench/logs/runs/openacc_medium_n1_r2_t1_g2_rep2.out
2026-05-31T22:55:14+08:00,openacc,medium,1600,800,20,1,2,1,2,2,3,1.91455,0.000000e+00,-5.822453e-05,true,/work/u6940591/miniWeather-bench/logs/runs/openacc_medium_n1_r2_t1_g2_rep3.out
2026-05-31T22:55:20+08:00,openacc,medium,1600,800,20,1,4,1,4,4,1,2.23923,0.000000e+00,-5.822453e-05,true,/work/u6940591/miniWeather-bench/logs/runs/openacc_medium_n1_r4_t1_g4_rep1.out
2026-05-31T22:55:26+08:00,openacc,medium,1600,800,20,1,4,1,4,4,2,2.23913,0.000000e+00,-5.822453e-05,true,/work/u6940591/miniWeather-bench/logs/runs/openacc_medium_n1_r4_t1_g4_rep2.out
2026-05-31T22:55:32+08:00,openacc,medium,1600,800,20,1,4,1,4,4,3,2.23065,0.000000e+00,-5.822453e-05,true,/work/u6940591/miniWeather-bench/logs/runs/openacc_medium_n1_r4_t1_g4_rep3.out
2026-05-31T22:55:40+08:00,openacc,medium,1600,800,20,1,8,1,8,8,1,3.03788,0.000000e+00,-5.822453e-05,true,/work/u6940591/miniWeather-bench/logs/runs/openacc_medium_n1_r8_t1_g8_rep1.out
2026-05-31T22:55:51+08:00,openacc,medium,1600,800,20,1,8,1,8,8,2,3.02412,0.000000e+00,-5.822453e-05,true,/work/u6940591/miniWeather-bench/logs/runs/openacc_medium_n1_r8_t1_g8_rep2.out
2026-05-31T22:55:59+08:00,openacc,medium,1600,800,20,1,8,1,8,8,3,3.02897,0.000000e+00,-5.822453e-05,true,/work/u6940591/miniWeather-bench/logs/runs/openacc_medium_n1_r8_t1_g8_rep3.out
2026-05-31T22:56:58+08:00,openmp45,hard,2000,1000,20,1,1,1,1,1,1,2.89105,0.000000e+00,-5.822438e-05,true,/work/u6940591/miniWeather-bench/logs/runs/openmp45_hard_n1_r1_t1_g1_rep1.out
2026-05-31T22:57:03+08:00,openmp45,hard,2000,1000,20,1,1,1,1,1,2,2.89198,1.171955e-15,-5.822438e-05,true,/work/u6940591/miniWeather-bench/logs/runs/openmp45_hard_n1_r1_t1_g1_rep2.out
2026-05-31T22:57:07+08:00,openmp45,hard,2000,1000,20,1,1,1,1,1,3,2.89174,5.859775e-16,-5.822438e-05,true,/work/u6940591/miniWeather-bench/logs/runs/openmp45_hard_n1_r1_t1_g1_rep3.out
2026-05-31T22:57:16+08:00,openmp45,hard,2000,1000,20,1,2,1,2,2,1,4.61692,0.000000e+00,-5.822438e-05,true,/work/u6940591/miniWeather-bench/logs/runs/openmp45_hard_n1_r2_t1_g2_rep1.out
2026-05-31T22:57:24+08:00,openmp45,hard,2000,1000,20,1,2,1,2,2,2,4.59715,7.813033e-16,-5.822438e-05,true,/work/u6940591/miniWeather-bench/logs/runs/openmp45_hard_n1_r2_t1_g2_rep2.out
